CREATE TABLE `genre` (`id` BIGINT NOT NULL, `genre_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `game` (`id` BIGINT NOT NULL, `genre_id` BIGINT, `game_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `platform` (`id` BIGINT NOT NULL, `platform_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `publisher` (`id` BIGINT NOT NULL, `publisher_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `game_publisher` (`id` BIGINT NOT NULL, `game_id` BIGINT, `publisher_id` BIGINT, PRIMARY KEY (`id`));
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5670, 1, 'Meikyuu Cross Blood: Reloaded');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5686, 2, 'Memories Off: Yubikiri no Kioku');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5687, 9, 'Men in Black II: Alien Escape');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5703, 1, 'Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5706, 12, 'Metal Gear Ac!d');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5707, 12, 'Metal Gear Ac!d 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5708, 1, 'Metal Gear Rising: Revengeance');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5710, 1, 'Metal Gear Solid 2: Sons of Liberty');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5716, 2, 'Metal Gear Solid Integral');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5724, 1, 'Metal Gear Solid: Portable Ops Plus');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5729, 2, 'Metal Gear Solid: The Legacy Collection');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5731, 8, 'Metal Max 2 Reloaded');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5734, 8, 'Metal Max Returns');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5737, 9, 'Metal Slug 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5743, 9, 'Metal Slug XX');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5752, 9, 'Metroid Prime 2: Echoes');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5756, 1, 'Metroid Prime: Federation Force');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5759, 2, 'Metroid: Zero Mission');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5762, 11, 'Mia Hamm Soccer 64');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5767, 4, 'Michael Jackson: The Experience 3D');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5797, 4, 'Midway''s Greatest Arcade Hits');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5815, 6, 'Mind over Matter');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5824, 1, 'Mini Ninjas');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5838, 4, 'Minna no Joushiki Ryoku TV');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5847, 5, 'Mischief Makers');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5860, 11, 'MLB 07: The Show');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5876, 11, 'MLB 2K12 / NBA 2K12 Combo Pack');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5878, 11, 'MLB 99');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5888, 11, 'MLB Superstars');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5890, 9, 'Mobile Light Force 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5892, 1, 'Mobile Suit Gundam 00: Gundam Meisters');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5907, 10, 'Mobile Suit Gundam: Encounters in Space');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5948, 8, 'MonHun Nikki: Poka Poka Ailu Mura');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5949, 8, 'MonHun Nikki: Poka Poka Ailu Mura G');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5954, 4, 'Monopoly');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (5987, 7, 'Monster Jam');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6040, 6, 'Mortimer Beckett and the Secrets of Spooky Manor');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6046, 8, 'Mother 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6051, 7, 'Moto Racer');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6065, 7, 'MotoGP 10/11');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6079, 7, 'MotorStorm: Pacific Rift');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6099, 1, 'Mr. Do!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6102, 6, 'Mr. Driller 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6127, 2, 'Murder, She Wrote');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6142, 2, 'MuvLuv Double Pack');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6147, 11, 'MVP Baseball 2005');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6171, 4, 'My DoItAll');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6172, 4, 'My Dress-Up');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6174, 10, 'My Farm Around the World');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6176, 4, 'My First Dollhouse');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6186, 1, 'My Hero: Doctor');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6200, 4, 'My Stop Smoking Coach: Allen Carr''s EasyWay');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6238, 7, 'N2O: Nitrous Oxide');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6242, 11, 'Nagano Winter Olympics ''98');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6264, 1, 'NANA: Live Staff Daiboshuu! Shoshinsha Kangei');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6276, 1, 'NanoBreaker');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6278, 9, 'Nanostray 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6291, 3, 'Naruto Shippuden: Gekito Ninja Taisen! EX');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6298, 1, 'Naruto Shippuden: Ninja Council 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6300, 3, 'Naruto Shippuden: Ninja Destiny 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6303, 3, 'Naruto Shippuden: Ultimate Ninja 5');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6304, 3, 'Naruto Shippuden: Ultimate Ninja Heroes 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6315, 3, 'Naruto: Clash of Ninja (JP sales)');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6320, 3, 'Naruto: Gekito Ninja Taisen! 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6329, 1, 'Naruto: Rise of a Ninja');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6331, 3, 'Naruto: Ultimate Ninja');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6340, 1, 'Naruto: Uzumaki Chronicles 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6355, 7, 'NASCAR Heat');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6360, 7, 'NASCAR Rumble');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6381, 1, 'Nayuta no Kiseki');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6382, 4, 'Nazo Waku Yakata: Oto no Ma ni Ma ni');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6383, 1, 'Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6407, 11, 'NBA Ballers: Phenom');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6413, 11, 'NBA In The Zone');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6422, 11, 'NBA Jam 2002');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6425, 11, 'NBA Jam Tournament Edition');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6435, 11, 'NBA Live 15');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6471, 11, 'NCAA Final Four 2004');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6483, 11, 'NCAA Football 2001');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6508, 7, 'Need for Speed III: Hot Pursuit');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6512, 7, 'Need for Speed Underground Rivals');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6514, 7, 'Need for Speed: Hot Pursuit');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6520, 7, 'Need for Speed: ProStreet');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6546, 9, 'NERF N-Strike: Double Blast Bundle');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6555, 8, 'Neverland Card Battles');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6556, 8, 'Neverwinter Nights');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6610, 11, 'NFL Street 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6619, 11, 'NHL 09');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6626, 11, 'NHL 16');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6645, 11, 'NHL Blades of Steel 2000');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6652, 11, 'NHL FaceOff 2001');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6655, 11, 'NHL FaceOff 99');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6659, 1, 'NHL Legacy');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6671, 4, 'Nichibutsu Arcade Classics');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6673, 11, 'Nickelodeon Fit');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6691, 2, 'Night Head: The Labyrinth');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6711, 1, 'Ninja Gaiden');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6714, 1, 'Ninja Gaiden II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6719, 1, 'Ninja Reflex');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6721, 1, 'Ninja: Shadow of Darkness');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6751, 12, 'Nobunaga no Yabou DS');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6786, 4, 'Nova Usagi no Game de Ryuugaku!? DS');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6788, 4, 'Now! That''s What I Call Music: Dance & Sing');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6793, 3, 'Nurarihyon no Mago: Hyakki Ryouran Taisen');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6801, 10, 'Ochaken no Heya DS 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6807, 2, 'Oddworld: Stranger''s Wrath');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6809, 8, 'Odin Sphere: Leifthrasir');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6825, 11, 'Olympic Hockey 98');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6827, 11, 'Olympic Summer Games: Atlanta 1996');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6866, 1, 'Ontamarama');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6870, 11, 'Ookiku Furikabutte: Honto no Ace ni Nareru kamo');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6879, 8, 'Opoona');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6883, 4, 'Order Up!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6893, 1, 'Original Frisbee Disc Sports: Ultimate & Golf');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6902, 1, 'Otoko Yukaku');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6906, 2, 'Otometeki Koi Kakumei * Love Revo');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6907, 2, 'Otometeki Koi Kakumei * Love Revo! Portable');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6912, 2, 'Ouka Sengoku Portable');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6938, 2, 'OZMAFIA!! -vivace-');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6956, 1, 'Pac-Man World 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6962, 4, 'Pachi-Slot Aruze Oukoku 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6965, 4, 'Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (6974, 1, 'PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7000, 8, 'Paper Mario: The Thousand-Year Door');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7015, 4, 'Parlor! Mini 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7016, 4, 'Parlor! Mini 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7020, 2, 'Pastel Chime Continue');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7030, 10, 'Paws & Claws: Pampered Pets');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7031, 10, 'Paws & Claws: Pampered Pets 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7034, 10, 'Paws & Claws: Pet Vet 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7061, 8, 'Percy Jackson and the Olympians: The Lightning Thief');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7062, 1, 'Perfect Dark');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7065, 1, 'Period Cube: Torikago no Amadeus');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7066, 8, 'Persona');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7107, 10, 'Petz: Catz 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7129, 8, 'Phantasy Star Online 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7138, 8, 'Phantasy Star Portable 2: Infinity');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7139, 8, 'Phantasy Star Universe');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7151, 9, 'Philosoma');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7162, 2, 'PhotoKano');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7163, 2, 'Pia Carrot e Youkoso!! 2.5');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7165, 6, 'Picross 3D');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7166, 6, 'Picross 3D 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7170, 6, 'PictoImage');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7236, 10, 'Plushees');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7276, 4, 'Pokemon Pinball: Ruby & Sapphire');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7291, 6, 'Pokemon Trozei!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7301, 11, 'Polar Bowler');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7308, 4, 'Pong / Asteroids / Yars'' Revenge');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7314, 11, 'Pool Hall Pro');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7323, 4, 'Pop''n Music Portable 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7328, 4, 'PopCap Hits! Vol 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7334, 8, 'PoPoLoCrois Monogatari II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7335, 8, 'PoPoLoCrois: Hajimari no Bouken');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7348, 4, 'Poupee Girl DS 2: Elegant Mint / Sweet Pink Style');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7355, 11, 'Power Pro Kun Pocket 1+2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7357, 11, 'Power Pro Kun Pocket 11');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7366, 11, 'Power Pro Kun Pocket 8');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7373, 4, 'Power Rangers: Ninja Storm');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7375, 1, 'Power Rangers: Super Legends');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7379, 11, 'Power Spike Pro Beach Volleyball');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7392, 4, 'Practise English!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7416, 2, 'Prince of Stride');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7426, 2, 'Princess Saver! Eternal Love for My Lady');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7445, 11, 'Pro Evolution Soccer 2011 3D');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7455, 10, 'Pro Pinball: Big Race USA');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7456, 7, 'Pro Race Driver');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7468, 11, 'Pro Yakyuu Family Stadium');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7471, 11, 'Pro Yakyuu Famista 2011');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7514, 2, 'Psycho-Pass');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7534, 1, 'Pursuit Force: Extreme Justice');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7543, 6, 'Puyo Puyo Sun 64');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7546, 6, 'Puyo Puyo! 15th Anniversary');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7553, 6, 'Puzzle Chronicles');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7596, 11, 'R.B.I. Baseball 2016');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7611, 7, 'Racing Gears Advance');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7613, 11, 'Racquet Sports');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7615, 8, 'Radiant Historia');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7618, 9, 'Rage');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7647, 1, 'Rampage: Total Destruction');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7665, 5, 'Ratchet & Clank');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7670, 5, 'Ratchet & Clank Future: Tools of Destruction');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7673, 5, 'Ratchet & Clank: Going Commando');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7675, 9, 'Ratchet & Clank: Into the Nexus');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7687, 1, 'Raw Danger!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7699, 5, 'Rayman Advance');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7706, 4, 'Rayman Raving Rabbids: TV Party');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7709, 9, 'Raze''s Hell');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7712, 7, 'Re-Volt');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7750, 1, 'Red Dead Redemption: Undead Nightmare');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7773, 1, 'Remember Me');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7801, 9, 'Resident Evil Chronicles HD');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7804, 1, 'Resident Evil Outbreak File #2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7817, 9, 'Resistance 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7820, 9, 'Resistance: Burning Skies');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7840, 4, 'Rhythm Thief & the Emperor''s Treasure');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7841, 11, 'Ribbit King');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7842, 7, 'Richard Burns Rally');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7883, 9, 'River Raid');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7884, 9, 'River Raid II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7890, 7, 'Road & Track Presents: The Need for Speed');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7900, 7, 'Roadsters 99');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7910, 9, 'Robotech: Invasion');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7911, 9, 'Robotech: The Macross Saga');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7927, 4, 'Rock Band Unplugged');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7931, 9, 'Rock of the Dead');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7953, 7, 'Rogue Trip: Vacation 2012');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7960, 12, 'RollerCoaster Tycoon');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7966, 12, 'RollerCoaster Tycoon: Gold Edition');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7988, 8, 'Rondo of Swords (US sales)');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7992, 2, 'Roommate Asami: Okusama wa Joshikousei');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (7997, 2, 'Rosario to Vampire: Tanabata no Miss Youkai Gakuen');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8007, 8, 'RPG Maker II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8015, 5, 'Ruff Trigger: The Vanocore Conspiracy');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8016, 11, 'Rugby 06');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8023, 11, 'Rugby League Live');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8037, 7, 'Rumble Racing');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8039, 3, 'Rumble Roses XX');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8048, 1, 'Rune: Viking Warlord');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8049, 7, 'Running Wild');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8063, 9, 'S.T.A.L.K.E.R.: Call of Pripyat');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8081, 8, 'SaGa 3: Jikuu no Hasha - Shadow or Light');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8084, 8, 'Saigo no Yakusoku no Monogatari');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8094, 1, 'Saints Row 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8128, 1, 'Samurai Champloo: Sidetracked');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8153, 1, 'Samurai Warriors Chronicles 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8156, 1, 'Samurai Warriors: Xtreme Legends');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8161, 12, 'San Goku Shi DS 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8175, 5, 'Saru! Get You! SaruSaru Daisakusen');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8239, 12, 'SD Gundam G Generation: Gather Beat 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8244, 1, 'SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8245, 12, 'SD Gundam: Gashapon Wars');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8252, 10, 'Seaman 2: Peking Genjin Ikusei Kit');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8261, 2, 'Secret Files: Tunguska');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8305, 3, 'Sengoku Basara X');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8324, 3, 'Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8333, 1, 'Sentouchu: Densetsu no Shinobi to Survival Battle!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8337, 9, 'Serious Sam HD: Gold Edition');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8351, 8, 'Shadow Hearts: From The New World');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8365, 2, 'Shakugan no Shana');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8371, 5, 'Shantae and the Pirate''s Curse');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8373, 2, 'Sharin no Kuni, Himawari no Shoujo');
